"Query","True Cardinalty","Normalized Cardinality"
"Synthetic_2452",2751156,0.645279122947865
"Synthetic_2453",455476,0.5670131260974757
"Synthetic_2454",146279,0.5175830768817887
"Synthetic_2455",969637,0.5998951458875178
"Synthetic_2456",18,0.12578604349058972
"Synthetic_2457",1607,0.32126255523527686
"Synthetic_2458",21204537,0.7341533309929884
"Synthetic_2459",455661,0.56703079854899
"Synthetic_2460",2323,0.33729888177591577
"Synthetic_2461",215,0.2337247126542641
"Synthetic_2462",769,0.28918761035001433
"Synthetic_2463",313203338,0.8513341783750042
"Synthetic_2464",81066,0.4918959040979369
"Synthetic_2465",13,0.1116239911172034
"Synthetic_2466",593,0.2778771755481052
"Synthetic_2467",1809081,0.627035868701116
"Synthetic_2468",6,0.07797555241995716
"Synthetic_2469",30096183,0.7493929475582465
"Synthetic_2470",103260,0.5024269082853373
"Synthetic_2471",36127,0.45672285432064114
"Synthetic_2472",15385,0.41957298209474314
"Synthetic_2473",1,0.0
"Synthetic_2474",13778220,0.7153911616753347
"Synthetic_2475",1162572,0.6077924618495788
"Synthetic_2476",178415744,0.826844472440325
"Synthetic_2477",151,0.21834692303298278
"Synthetic_2478",4919693,0.6705734421934816
"Synthetic_2479",5241773,0.6733331406968702
"Synthetic_2480",420596,0.5635459567300646
"Synthetic_2481",516,0.2718242229925482
"Synthetic_2482",9851889,0.7007937684187765
"Synthetic_2483",125500391,0.8115341632711786
"Synthetic_2484",59,0.17745028848017777
"Synthetic_2485",905739,0.5969284310617698
"Synthetic_2486",1022433,0.6022024608812858
"Synthetic_2487",4491600,0.6666115981220684
"Synthetic_2488",13379,0.41349308859982303
"Synthetic_2489",40057,0.4612167522292943
"Synthetic_2490",106,0.2029481332652746
"Synthetic_2491",154544,0.5199750146686557
"Synthetic_2492",45132,0.4664080487378419
"Synthetic_2493",2927125,0.6479772793386162
"Synthetic_2494",15905672,0.7216399086279782
"Synthetic_2495",221851,0.5357083086374246
"Synthetic_2496",27379487,0.7452758658193438
"Synthetic_2497",2,0.03016506134932458
"Synthetic_2498",3771325,0.659005237436973
"Synthetic_2499",1483790,0.6184095636261371
"Synthetic_2500",1284670,0.6121385759211485
"Synthetic_2501",826317,0.5929345760153529
"Synthetic_2502",9068632,0.6971885779552711
"Synthetic_2503",1127998,0.606478605779315
"Synthetic_2504",47004,0.4681767114078544
"Synthetic_2505",2040,0.33164534591900496
"Synthetic_2506",7312976,0.687824549276423
"Synthetic_2507",829266,0.593089612181799
"Synthetic_2508",973853,0.6000839570736877
"Synthetic_2509",203343,0.5319172925711173
"Synthetic_2510",956,0.2986602546742307
"Synthetic_2511",244917,0.5400129190143309
"Synthetic_2512",405080,0.5619101575481857
"Synthetic_2513",209341947,0.8338010934065319
"Synthetic_2514",1865836,0.6283801800738805
"Synthetic_2515",295,0.24749139191117542
"Synthetic_2516",2408807,0.6394959032650852
"Synthetic_2517",111503,0.505769227951305
"Synthetic_2518",1557328,0.6205146598885801
"Synthetic_2519",17815848,0.72657551080484
"Synthetic_2520",29657,0.448134716843288
"Synthetic_2521",2184930,0.6352507215211973
"Synthetic_2522",273980,0.5448929522481252
"Synthetic_2523",27967,0.4455813300128079
"Synthetic_2524",906025,0.5969421706323172
"Synthetic_2525",903963,0.5968430139697438
"Synthetic_2526",1028401,0.602455745186243
"Synthetic_2527",2088777,0.6332921468342195
"Synthetic_2528",3627829,0.6573170489559023
"Synthetic_2529",1870044,0.6284782174647345
"Synthetic_2530",4742249,0.6689747882102067
"Synthetic_2531",15625263,0.7208658474323334
"Synthetic_2532",3681903,0.6579609271420598
"Synthetic_2533",2,0.03016506134932458
"Synthetic_2534",12029,0.40886415211214877
"Synthetic_2535",2752156,0.6452949385094381
"Synthetic_2536",54,0.17359653456122232
"Synthetic_2537",29,0.14654129475187608
"Synthetic_2538",110339,0.5053125374893005
"Synthetic_2539",638480,0.5817115466974301
"Synthetic_2540",5159047,0.672640843853663
"Synthetic_2541",1264522,0.6114506412685177
"Synthetic_2542",8378335,0.6937430834144148
"Synthetic_2543",122,0.20906611698363897
"Synthetic_2544",30,0.1480166558509548
"Synthetic_2545",12036168,0.7095085713990392
"Synthetic_2546",1238,0.30990967454071916
"Synthetic_2547",18929,0.4285945602097354
"Synthetic_2548",563196,0.5762515396297592
"Synthetic_2549",46002,0.4672389717008469
"Synthetic_2550",100615,0.5012976460161859
"Synthetic_2551",8062293,0.6920697262395673
"Synthetic_2552",5413745,0.6747379896572892
"Synthetic_2553",178152,0.5261615983380793
"Synthetic_2554",389305,0.5601815190631795
"Synthetic_2555",495168,0.5706493144969056
"Synthetic_2556",1293474,0.6124357995270598
"Synthetic_2557",182442,0.527197141093654
"Synthetic_2558",156,0.21976460488648514
"Synthetic_2559",37026907,0.7584121052619684
"Synthetic_2560",39205,0.4602811310518987
"Synthetic_2561",17049,0.42404231835276673
"Synthetic_2562",6882,0.3845626684300174
"Synthetic_2563",29690915,0.7488029499667263
"Synthetic_2564",91,0.19630802457039934
"Synthetic_2565",2438717,0.640032948297823
"Synthetic_2566",2709,0.3439886248177276
"Synthetic_2567",47470011,0.769224540540853
"Synthetic_2568",67,0.18298395258063335
"Synthetic_2569",1079115,0.6045505790225766
"Synthetic_2570",265273,0.5434874793757372
"Synthetic_2571",293889,0.5479456799278593
"Synthetic_2572",60888929,0.7800587311498143
"Synthetic_2573",1311242,0.6130295358953474
"Synthetic_2574",1252232,0.6110256076180778
"Synthetic_2575",1523,0.31892615096000704
"Synthetic_2576",21429633,0.734612870387777
"Synthetic_2577",346755,0.5551444307752865
"Synthetic_2578",204181,0.5320962707924921
"Synthetic_2579",66,0.18232951942994444
"Synthetic_2580",23,0.1364535239219305
"Synthetic_2581",26635063,0.7440762398727195
"Synthetic_2582",5526620,0.6756360181367913
"Synthetic_2583",22916,0.436912788418433
"Synthetic_2584",284727,0.5465673763085314
"Synthetic_2585",353160,0.5559409471419346
"Synthetic_2586",65794,0.48281196936690746
"Synthetic_2587",37495,0.4583403280061445
"Synthetic_2588",234143931,0.8386737831416807
"Synthetic_2589",336821,0.5538794711252545
"Synthetic_2590",434,0.26429273044193813
"Synthetic_2591",90,0.19582714692158737
"Synthetic_2592",7474409,0.6887747753408797
"Synthetic_2593",1228119,0.6101794319503969
"Synthetic_2594",25523,0.44160172615755944
"Synthetic_2595",2897147,0.6475292839030263
"Synthetic_2596",118627983,0.80908332764641
"Synthetic_2597",31,0.14944363563941757
"Synthetic_2598",98,0.1995331282557165
"Synthetic_2599",1286,0.3115651128400781
"Synthetic_2600",134317,0.5138703383150791
"Synthetic_2601",253978,0.5415938884937543
"Synthetic_2602",790,0.29036009778177574
"Synthetic_2603",32891494,0.7532581179380016
"Synthetic_2604",28,0.1450141561518451
"Synthetic_2605",2269296,0.6368994756640025
"Synthetic_2606",237,0.2379644240720861
"Synthetic_2607",164365,0.522656250594928
"Synthetic_2608",2572352,0.6423546240647258
"Synthetic_2609",2865113,0.6470454107321677
"Synthetic_2610",919726,0.5975953427225728
"Synthetic_2611",1391,0.3149807563464403
"Synthetic_2612",445,0.26538199965797116
"Synthetic_2613",6495893,0.6826684124561955
"Synthetic_2614",1175391,0.6082696939116453
"Synthetic_2615",244178,0.5398814085553892
"Synthetic_2616",5,0.07004110343099762
"Synthetic_2617",6850439,0.6849811247317822
"Synthetic_2618",12670688,0.7117443669507856
"Synthetic_2619",482248,0.5694987337202421
"Synthetic_2620",246671,0.5403234742866074
"Synthetic_2621",2442078,0.6400928841606258
"Synthetic_2622",122443,0.5098423489665348
"Synthetic_2623",19807678,0.7311877068260922
"Synthetic_2624",203,0.23122532820507202
"Synthetic_2625",869,0.29450790001144084
"Synthetic_2626",505,0.2708864612849829
"Synthetic_2627",2569238,0.6423019095798899
"Synthetic_2628",33570660,0.7541475758224981
"Synthetic_2629",212412,0.5338161815109689
"Synthetic_2630",124,0.20977375833806675
"Synthetic_2631",2443262,0.6401139784871449
"Synthetic_2632",2048,0.33181567484257035
"Synthetic_2633",2,0.03016506134932458
"Synthetic_2634",4299407,0.6647084311394382
"Synthetic_2635",561,0.2754630254500209
"Synthetic_2636",24566721,0.7405583486710783
"Synthetic_2637",2,0.03016506134932458
"Synthetic_2638",193,0.22902693232130278
"Synthetic_2639",24,0.13830567511860634
"Synthetic_2640",27018075,0.7446975856888826
"Synthetic_2641",3874797,0.6601831603804099
"Synthetic_2642",344739,0.5548906772469622
"Synthetic_2643",109997954,0.8057963110116045
"Synthetic_2644",317184,0.551265303798603
"Synthetic_2645",87358,0.4951489908428264
"Synthetic_2646",294705,0.5480663454937158
"Synthetic_2647",5829329,0.6779566889701899
"Synthetic_2648",4529650,0.6669787107010642
"Synthetic_2649",42286,0.4635734193525857
"Synthetic_2650",10441350,0.703322685804148
"Synthetic_2651",30,0.1480166558509548
"Synthetic_2652",1787680,0.626517980091492
"Synthetic_2653",809210,0.5920241582505442
"Synthetic_2654",64087,0.48166798088338414
"Synthetic_2655",1568023,0.6208125063417497
"Synthetic_2656",18830821,0.7289867473338602
"Synthetic_2657",1704693,0.6244493637461893
"Synthetic_2658",1822785,0.6273642877522705
"Synthetic_2659",864,0.2942567799585206
"Synthetic_2660",894683,0.5963939431031402
"Synthetic_2661",1032585,0.6026324408852337
"Synthetic_2662",199199,0.5310212417608483
"Synthetic_2663",273,0.24411851564103193
"Synthetic_2664",60001,0.47880093685160874
"Synthetic_2665",280,0.2452203209321673
"Synthetic_2666",105,0.20253562795482616
"Synthetic_2667",2449385,0.6402229039341251
"Synthetic_2668",6209077,0.6807031874937606
"Synthetic_2669",23,0.1364535239219305
"Synthetic_2670",3314396,0.6533847173558944
"Synthetic_2671",11819,0.40809769597698603
"Synthetic_2672",2820,0.34573623068140963
"Synthetic_2673",6236088,0.6808920950950433
"Synthetic_2674",505404,0.5715397568948307
"Synthetic_2675",1344,0.313484892619776
"Synthetic_2676",129499,0.5122806107602494
"Synthetic_2677",24285982,0.740058167108621
"Synthetic_2678",19714,0.43036290651516884
"Synthetic_2679",4883399,0.6702511999382553
"Synthetic_2680",2850016,0.6468154919898483
"Synthetic_2681",3134276,0.6509529984251056
"Synthetic_2682",192,0.22880085916658005
"Synthetic_2683",6,0.07797555241995716
"Synthetic_2684",7440,0.3879554755383461
"Synthetic_2685",914896,0.5973661977756951
"Synthetic_2686",875700,0.5954606393560367
"Synthetic_2687",174909,0.525362098898454
"Synthetic_2688",15107791,0.7194001952106103
"Synthetic_2689",11047,0.4051580099848816
"Synthetic_2690",30804615,0.7504054673578552
"Synthetic_2691",22402270,0.7365445740607783
"Synthetic_2692",1065306,0.6039900902355025
"Synthetic_2693",1686837,0.6239911150113878
"Synthetic_2694",2,0.03016506134932458
"Synthetic_2695",455634,0.567028219773556
"Synthetic_2696",3522279,0.6560320998303723
"Synthetic_2697",38150,0.45909399704494874
"Synthetic_2698",6560138,0.6830967049012899
"Synthetic_2699",1751188,0.62562043258664
"Synthetic_2700",5489474,0.6753425271186402
"Synthetic_2701",2432,0.33929442349578165
"Synthetic_2702",6079841,0.6797878218248355
"Synthetic_2703",1751725,0.6256337755927696
"Synthetic_2704",1525294,0.6196101459181047
"Synthetic_2705",776551,0.5902313439305303
"Synthetic_2706",6836148,0.6848902430485219
"Synthetic_2707",13102206,0.7132017880858561
"Synthetic_2708",79,0.1901539330014535
"Synthetic_2709",2291661,0.6373262763935992
"Synthetic_2710",2566863,0.642261662086565
"Synthetic_2711",3041128,0.649640043407681
"Synthetic_2712",33,0.15216445808061987
"Synthetic_2713",685,0.2841536766729761
"Synthetic_2714",3119,0.3501218803878936
"Synthetic_2715",752,0.2882147588784286
"Synthetic_2716",766407,0.5896591145654015
"Synthetic_2717",44162,0.4654625187926988
"Synthetic_2718",100,0.20041232956064445
"Synthetic_2719",108200,0.5044606064343639
"Synthetic_2720",57495630,0.777563247117032
"Synthetic_2721",2029258,0.6320340774793904
"Synthetic_2722",23572,0.43814107739228325
"Synthetic_2723",9104765,0.6973616301959691
"Synthetic_2724",272587,0.5446711237200562
"Synthetic_2725",25953612,0.7429483272376134
"Synthetic_2726",202695,0.5317783877107669
"Synthetic_2727",7555,0.38862300222477686
"Synthetic_2728",213876,0.5341150970031656
"Synthetic_2729",12670688,0.7117443669507856
"Synthetic_2730",127469895,0.8122118123901207
"Synthetic_2731",29,0.14654129475187608
"Synthetic_2732",324908,0.5523123713559885
"Synthetic_2733",2717801,0.6447482744793485
"Synthetic_2734",302488,0.5492007440354357
"Synthetic_2735",121,0.20870793401997462
"Synthetic_2736",19496,0.42987898729260365
"Synthetic_2737",33387,0.45329034205357566
"Synthetic_2738",131332,0.5128922835419478
"Synthetic_2739",17,0.12329856736940105
"Synthetic_2740",2580744,0.6424963686159968
"Synthetic_2741",9229174,0.6979522546585749
"Synthetic_2742",63,0.1803050155944611
"Synthetic_2743",500629,0.5711266398080689
"Synthetic_2744",6973,0.3851343442914548
"Synthetic_2745",1061613,0.6038389648085735
"Synthetic_2746",13464654,0.7143893087483185
"Synthetic_2747",1138915,0.6068977664844085
"Synthetic_2748",101278,0.5015834725717112
"Synthetic_2749",12188906,0.7100573491424782
"Synthetic_2750",2122367,0.6339864159874817
"Synthetic_2751",1892,0.32836769893190293
"Synthetic_2752",96239,0.49936250165405205
"Synthetic_2753",3060,0.34929077564031297
"Synthetic_2754",2806973,0.6461532231410482
"Synthetic_2755",9002,0.39624914629327407
"Synthetic_2756",507089,0.5716846064028075
"Synthetic_2757",4658281,0.6681973215626787
"Synthetic_2758",2303172,0.6375443248308833
"Synthetic_2759",110008,0.5051817910332387
"Synthetic_2760",737291,0.5879735937483667
"Synthetic_2761",2121146,0.6339613722647741
"Synthetic_2762",75234,0.48864676012892194
"Synthetic_2763",1,0.0
"Synthetic_2764",4725976,0.6688251962580254
"Synthetic_2765",227,0.23608831527259394
"Synthetic_2766",594929,0.578637005263031
"Synthetic_2767",51375,0.4720463746056039
"Synthetic_2768",221904,0.5357187040411273
"Synthetic_2769",656004,0.5828898899986183
"Synthetic_2770",4084527,0.662477161713683
"Synthetic_2771",23272,0.437583658136063
"Synthetic_2772",7800129,0.69063108716987
"Synthetic_2773",30040,0.44869313685528645
"Synthetic_2774",4032,0.3612953836904086
"Synthetic_2775",539873,0.5744109574583507
"Synthetic_2776",98,0.1995331282557165
"Synthetic_2777",201,0.23079444365126595
"Synthetic_2778",95157593,0.7994892188484745
"Synthetic_2779",802984,0.5916880317745281
"Synthetic_2780",5061,0.37118731680162154
"Synthetic_2781",192,0.22880085916658005
"Synthetic_2782",14692654,0.7181876287925629
"Synthetic_2783",1939077,0.6300557861620416
"Synthetic_2784",454522,0.5669218794654097
"Synthetic_2785",1723656,0.6249307960144357
"Synthetic_2786",12512414,0.7111973323214947
"Synthetic_2787",107194444,0.8046727663035776
"Synthetic_2788",2915351,0.6478018765757576
"Synthetic_2789",909,0.2964663399952504
"Synthetic_2790",824694,0.5928490147023634
"Synthetic_2791",278664,0.5456306705778758
"Synthetic_2792",2205355,0.6356556527134786
"Synthetic_2793",1062,0.3032363319707675
"Synthetic_2794",462,0.2670135528831404
"Synthetic_2795",245,0.23940917033738954
"Synthetic_2796",1246614,0.6108299252379832
"Synthetic_2797",1241967,0.6106673965072393
"Synthetic_2798",1159207,0.607666315920016
"Synthetic_2799",61597149,0.780561994200173
"Synthetic_2800",7,0.08468403345319594
"Synthetic_2801",12018,0.40882433767691995
"Synthetic_2802",4914589,0.6705282694159658
"Synthetic_2803",2184,0.3346136996890057
"Synthetic_2804",1844163,0.6278717175763563
"Synthetic_2805",8803,0.3952763141077283
"Synthetic_2806",3894749,0.6604066722009816
"Synthetic_2807",660467,0.5831849606405546
"Synthetic_2808",19249113,0.7299428611358939
"Synthetic_2809",786759,0.590799686878334
"Synthetic_2810",30526532,0.750010823746317
"Synthetic_2811",2058908,0.6326653436818588
"Synthetic_2812",251219,0.5411185488867656
"Synthetic_2813",9445862,0.6989622087944796
"Synthetic_2814",80092062,0.7919883892758814
"Synthetic_2815",183490804,0.828065096589309
"Synthetic_2816",27917,0.44550345620987836
"Synthetic_2817",313707,0.5507856106634664
"Synthetic_2818",150617951,0.8194736636788535
"Synthetic_2819",2501999,0.6411478146388052
"Synthetic_2820",1274246,0.6117840160974867
"Synthetic_2821",3843,0.3592060712287755
"Synthetic_2822",5359286,0.674297998245301
"Synthetic_2823",32385043,0.7525828163229555
"Synthetic_2824",30844764,0.7504621506198995
"Synthetic_2825",1878,0.3280444795247366
"Synthetic_2826",20641,0.4323626188983709
"Synthetic_2827",1735350,0.6252250498796402
"Synthetic_2828",130498,0.5126150429220568
"Synthetic_2829",11354879,0.7069727812170665
"Synthetic_2830",772,0.28935705501995196
"Synthetic_2831",308,0.2493681231618324
"Synthetic_2832",13261,0.4131075575378274
"Synthetic_2833",1675097,0.6236871739144987
"Synthetic_2834",7103427,0.6865593235482634
"Synthetic_2835",13582,0.41414844417175006
"Synthetic_2836",36983,0.45774197490765145
"Synthetic_2837",1370630,0.6149572401429861
"Synthetic_2838",197684,0.5306889948183973
"Synthetic_2839",294,0.24734361932634905
"Synthetic_2840",156876,0.5206267914886972
"Synthetic_2841",7,0.08468403345319594
"Synthetic_2842",1207,0.3088060665120919
"Synthetic_2843",30295684,0.7496804734428847
"Synthetic_2844",5157653,0.6726290832200018
"Synthetic_2845",218616,0.5350690487336026
"Synthetic_2846",3972373,0.6612654938332956
"Synthetic_2847",383770,0.5595583409891367
"Synthetic_2848",6962778,0.6856889956035659
"Synthetic_2849",49466,0.4703984800446308
"Synthetic_2850",675053,0.5841355913268997
"Synthetic_2851",1986,0.3304778515823156
"Synthetic_2852",157,0.22004268241037192
"Synthetic_2853",711975,0.5864530465348583
"Synthetic_2854",214117,0.5341641075073231
"Synthetic_2855",911328,0.597196146419486
"Synthetic_2856",2905,0.34702859243513684
"Synthetic_2857",16171946,0.7223624211428178
"Synthetic_2858",28494929,0.7470136684395224
"Synthetic_2859",24192514,0.7398903550760166
"Synthetic_2860",193,0.22902693232130278
"Synthetic_2861",9845,0.4001448324892044
"Synthetic_2862",284402,0.5465176734416142
"Synthetic_2863",7427233,0.6884992273888141
"Synthetic_2864",562741,0.5762163668998684
"Synthetic_2865",13272857,0.7137649459327249
"Synthetic_2866",39,0.15943448218783599
"Synthetic_2867",851242,0.5942278724256326
"Synthetic_2868",692200,0.5852272095596163
"Synthetic_2869",90768,0.4968154277416628
"Synthetic_2870",90,0.19582714692158737
"Synthetic_2871",1070,0.3035629300095591
"Synthetic_2872",184193,0.5276128260177947
"Synthetic_2873",234414,0.538105456044192
"Synthetic_2874",118255,0.50832778796286
"Synthetic_2875",39,0.15943448218783599
"Synthetic_2876",167982,0.5236035399146306
"Synthetic_2877",150085,0.518700907396179
"Synthetic_2878",466926,0.5680936050375968
"Synthetic_2879",26207,0.44275265290369725
"Synthetic_2880",29447348,0.7484444731405675
"Synthetic_2881",148,0.2174736030692918
"Synthetic_2882",65087,0.4823417984290715
"Synthetic_2883",1286,0.3115651128400781
"Synthetic_2884",706404,0.5861111837338335
"Synthetic_2885",132,0.21249458077926903
"Synthetic_2886",1437039,0.6170163086191272
"Synthetic_2887",4456708,0.6662722105864289
"Synthetic_2888",27620,0.4450379913274233
"Synthetic_2889",64674,0.4820647752671847
"Synthetic_2890",5482738,0.6752890932411579
"Synthetic_2891",9358374,0.6985572557422957
"Synthetic_2892",38667,0.459679795882901
"Synthetic_2893",31278533,0.7510698934168839
"Synthetic_2894",3474564,0.6554385348376673
"Synthetic_2895",1234719,0.6104126799226345
"Synthetic_2896",4,0.06033012269864916
"Synthetic_2897",32172330,0.7522960299559606
"Synthetic_2898",452271,0.5667058181699623
"Synthetic_2899",76521120,0.7900034898380395
"Synthetic_2900",3352974,0.6538883324595418
"Synthetic_2901",537661,0.5742322825789439
"Synthetic_2902",696244,0.5854807181932316
"Synthetic_2903",10934723,0.7053319328510865
"Synthetic_2904",42638,0.4639341835709659
"Synthetic_2905",6989856,0.6858579111702571
"Synthetic_2906",30117,0.4488045441272621
"Synthetic_2907",263625,0.5432162757847777
"Synthetic_2908",457,0.2665400010460479
"Synthetic_2909",6886387,0.6852088955462318
"Synthetic_2910",65,0.181665094548201
"Synthetic_2911",2,0.03016506134932458
"Synthetic_2912",672939,0.5839990931748645
"Synthetic_2913",1429985,0.6168021607532418
"Synthetic_2914",582,0.27706232820472704
"Synthetic_2915",327572,0.5526677392406752
"Synthetic_2916",1510777,0.6191939699383666
"Synthetic_2917",2961356,0.6484832553744042
"Synthetic_2918",91293,0.49706641537930046
"Synthetic_2919",47507,0.46863994332465425
"Synthetic_2920",4565,0.3666985259919282
"Synthetic_2921",7847419,0.6908941340113113
"Synthetic_2922",260,0.2419952172468502
"Synthetic_2923",923,0.2971314902598942
"Synthetic_2924",1083160,0.6047134024352459
"Synthetic_2925",25738007,0.742585291015141
"Synthetic_2926",764239,0.5895358343016315
"Synthetic_2927",8,0.09049518404797373
"Synthetic_2928",84190,0.4935414662029182
"Synthetic_2929",126500,0.5112609239235598
"Synthetic_2930",2833992,0.6465701193395271
"Synthetic_2931",124888658,0.8113215177743517
"Synthetic_2932",337372,0.553950604957117
"Synthetic_2933",870812,0.595217043719437
"Synthetic_2934",368988,0.5578489461091947
"Synthetic_2935",1245303,0.6107841344722119
"Synthetic_2936",3832177,0.6597018306072685
"Synthetic_2937",5971544,0.6790056540783217
"Synthetic_2938",36089,0.4566770550085643
"Synthetic_2939",4774075,0.6692658754749602
"Synthetic_2940",1901317,0.6291999730298319
"Synthetic_2941",2651872,0.6436795660823583
"Synthetic_2942",2590363,0.6426582718966369
"Synthetic_2943",487301,0.5699523537420578
"Synthetic_2944",304780,0.549529251336722
"Synthetic_2945",15622776,0.7208589201679073
"Synthetic_2946",975999,0.6001797507834331
"Synthetic_2947",1849,0.32736721844653294
"Synthetic_2948",714,0.28595815324255414
"Synthetic_2949",634440,0.5814353042196884
"Synthetic_2950",353,0.255302731951229
"Synthetic_2951",178,0.2255059575762981
"Synthetic_2952",28309561,0.7467296396334014
"Synthetic_2953",2490953,0.640955258617387
"Synthetic_2954",57605,0.4770274573235238
"Synthetic_2955",163162,0.522336560470545
"Synthetic_2956",8078409,0.6921566310329189
"Synthetic_2957",69,0.1842640149925631
"Synthetic_2958",238072,0.5387793199289341
"Synthetic_2959",14989341,0.7190576476005219
"Synthetic_2960",760286,0.5893101496707588
"Synthetic_2961",27595063,0.7456171763593273
"Synthetic_2962",382937,0.5594637772815327
"Synthetic_2963",140394913,0.816414834112521
"Synthetic_2964",2965944,0.6485506267375477
"Synthetic_2965",410873,0.5625281091034284
"Synthetic_2966",514,0.27165521701541684
"Synthetic_2967",868655,0.5951091135344992
"Synthetic_2968",29251877,0.7481546318062982
"Synthetic_2969",85531548,0.7948479583043582
"Synthetic_2970",631654,0.5812437795994376
"Synthetic_2971",1,0.0
"Synthetic_2972",465,0.2672952301410478
"Synthetic_2973",405134,0.5619159585468403
"Synthetic_2974",1832689,0.6276001056387076
"Synthetic_2975",191,0.228573605467839
"Synthetic_2976",75270,0.488667579289461
"Synthetic_2977",32334029,0.7525142097171368
"Synthetic_2978",255850,0.5419134782571833
"Synthetic_2979",5273639,0.6735969021552982
"Synthetic_2980",24,0.13830567511860634
"Synthetic_2981",12,0.10814061376928175
"Synthetic_2982",1462951,0.617794031256609
"Synthetic_2983",627390,0.5809490072816839
"Synthetic_2984",19331237,0.7301281346481502
"Synthetic_2985",14953880,0.7189545706851919
"Synthetic_2986",9685,0.3994317558590549
"Synthetic_2987",12901308,0.7125293365944215
"Synthetic_2988",14606001,0.7179302066308852
"Synthetic_2989",427851,0.5642902293304473
"Synthetic_2990",22515,0.43614452155359323
"Synthetic_2991",469589,0.5683410999903812
"Synthetic_2992",1530348,0.6197541059420926
"Synthetic_2993",18087,0.42661437289568
"Synthetic_2994",148704378,0.8189172208073899
"Synthetic_2995",1008131,0.6015894107062774
"Synthetic_2996",426377,0.5641400421516245
"Synthetic_2997",185406,0.5278984800245909
"Synthetic_2998",25360,0.441322905383439
"Synthetic_2999",299430,0.548758550250444
"Synthetic_3000",624865,0.580773506948966
"Synthetic_3001",193456,0.5297481274411622
"Synthetic_3002",11778970,0.708568544853774
"Synthetic_3003",3240229,0.6523998218726103
"Synthetic_3004",289583,0.5473033315407875
"Synthetic_3005",18590534,0.7284278584358234
"Synthetic_3006",1457490,0.6176312767610387
"Synthetic_3007",579993,0.5775304899901976
"Synthetic_3008",67755,0.48409010492380083
"Synthetic_3009",1879357,0.6286944083364875
"Synthetic_3010",250,0.24028837164231745
"Synthetic_3011",100359,0.5011867772865366
"Synthetic_3012",21476462,0.7347078662773107
"Synthetic_3013",589798,0.5782600453301657
"Synthetic_3014",130700,0.5126823545906358
"Synthetic_3015",116,0.20687141745052523
"Synthetic_3016",366430,0.5575462012455015
"Synthetic_3017",20,0.13037122612964677
"Synthetic_3018",7993626,0.691697485158576
"Synthetic_3019",76,0.18846911674915873
"Synthetic_3020",106230,0.5036609532937919
"Synthetic_3021",3785490,0.6591683874244354
"Synthetic_3022",4830689,0.669778915111937
"Synthetic_3023",3852,0.35930787006915116
"Synthetic_3024",33004718,0.7534076682138388
"Synthetic_3025",34983350,0.7559414180377159
"Synthetic_3026",274387,0.5449575521598996
"Synthetic_3027",260,0.2419952172468502
"Synthetic_3028",137665,0.5149417983363004
"Synthetic_3029",169323515,0.8245681992342698
"Synthetic_3030",68317,0.48444958826074297
"Synthetic_3031",6,0.07797555241995716
"Synthetic_3032",13421216,0.7142486862362019
"Synthetic_3033",169167,0.523909459308688
"Synthetic_3034",317,0.25062155655514307
"Synthetic_3035",4225570,0.6639545542416234
"Synthetic_3036",5776641,0.677561557153904
"Synthetic_3037",5902323,0.6784982436875675
"Synthetic_3038",3993953,0.6615012717768313
"Synthetic_3039",299349,0.5487467761643144
"Synthetic_3040",29932,0.44853639519591815
"Synthetic_3041",706355,0.5861081649171248
"Synthetic_3042",197655154,0.8313011384166458
"Synthetic_3043",101685095,0.8023765443127638
"Synthetic_3044",230,0.2366596887022527
"Synthetic_3045",246,0.2395864373214585
"Synthetic_3046",12327,0.4099291303145254
"Synthetic_3047",2,0.03016506134932458
"Synthetic_3048",13148,0.41273513334524076
"Synthetic_3049",3114715,0.650680545597244
"Synthetic_3050",890676,0.5961985976702558
"Synthetic_3051",180923,0.5268332880951125
"Synthetic_3052",835488,0.5934149171600183
"Synthetic_3053",230743,0.5374185416963106
"Synthetic_3054",71138,0.4862104975815979
"Synthetic_3055",371661,0.5581630672391613
"Synthetic_3056",108624,0.5046308096675202
"Synthetic_3057",208,0.23228423651450172
"Synthetic_3058",4342301,0.6651404565325677
"Synthetic_3059",12670688,0.7117443669507856
"Synthetic_3060",4455061,0.6662561249432417
"Synthetic_3061",35459,0.4559106417255151
"Synthetic_3062",148494,0.5182371148351993
"Synthetic_3063",38,0.15830405539983414
"Synthetic_3064",7146129,0.6868201531818987
"Synthetic_3065",6584,0.38263622033577865
"Synthetic_3066",62990352,0.7815353391444091
"Synthetic_3067",1952144,0.6303480670203759
"Synthetic_3068",206587,0.5326060859385806
"Synthetic_3069",218974,0.5351402560276319
"Synthetic_3070",4131893,0.66297892356395
"Synthetic_3071",2740995,0.6451180942706913
"Synthetic_3072",376026,0.5586712010575065
"Synthetic_3073",8,0.09049518404797373
"Synthetic_3074",3,0.04781049107063258
"Synthetic_3075",3523328,0.656045058661312
"Synthetic_3076",2209262,0.6357326825969353
"Synthetic_3077",203,0.23122532820507202
"Synthetic_3078",23,0.1364535239219305
"Synthetic_3079",1140327,0.6069516868788708
"Synthetic_3080",11,0.10435396700998731
"Synthetic_3081",26798924,0.7443431518910697
"Synthetic_3082",513284,0.5722130473182245
"Synthetic_3083",67142,0.48369458358417383
