"Query","True Time","Normalized Time"
"synthetic_2574",1095.947,0.8058237887147078
"synthetic_2575",128.443,0.5811258521287243
"synthetic_2576",1.152,0.08705973685156146
"synthetic_2577",10.311,0.3167699172854362
"synthetic_2578",1.062,0.07853401637946453
"synthetic_2579",3.962,0.21652446352999136
"synthetic_2580",14.077,0.3494000726393647
"synthetic_2581",437.378,0.709549116718157
"synthetic_2582",9.229,0.3051507773277805
"synthetic_2583",26.506,0.41572596331436157
"synthetic_2584",1.109,0.0830727292000757
"synthetic_2585",0.631,0.02397032277313105
"synthetic_2586",0.812,0.05040246634261798
"synthetic_2587",1756.322,0.8552518287347959
"synthetic_2588",264.707,0.6569169490640306
"synthetic_2589",10.212,0.31575874647132324
"synthetic_2590",1329.745,0.8260904512893891
"synthetic_2591",1.166,0.08832577470998841
"synthetic_2592",1931.857,0.8652358795319437
"synthetic_2593",117.133,0.5714651024479755
"synthetic_2594",6.545,0.2691333841428956
"synthetic_2595",971.45,0.7931855193482696
"synthetic_2596",288.681,0.6660037180991829
"synthetic_2597",2115.198,0.8747385279746013
"synthetic_2598",1875.363,0.8621252159959799
"synthetic_2599",10.006,0.31362289589974585
"synthetic_2600",36.226,0.44846878760258657
"synthetic_2601",109.44,0.5643450800211328
"synthetic_2602",7.718,0.286411482520912
"synthetic_2603",159.197,0.6036237674581262
"synthetic_2604",65.211,0.5100806203169106
"synthetic_2605",376.993,0.6939775821434374
"synthetic_2606",1839.268,0.8600883059769087
"synthetic_2607",1.01,0.07327224949588676
"synthetic_2608",10.181,0.31544010102469233
"synthetic_2609",23.808,0.40447481909325156
"synthetic_2610",8.903,0.30138160928892066
"synthetic_2611",1767.356,0.855908223323307
"synthetic_2612",0.911,0.062459912701133685
"synthetic_2613",100.28,0.55518374364123
"synthetic_2614",378.561,0.6944126008977785
"synthetic_2615",21.195,0.39229015642847587
"synthetic_2616",1834.432,0.8598123691521145
"synthetic_2617",1749.2,0.8548259590976764
"synthetic_2618",2124.009,0.8751742083626
"synthetic_2619",10.183,0.31546068805559685
"synthetic_2620",34.737,0.44406979443964356
"synthetic_2621",10.303,0.3166885678497056
"synthetic_2622",47.695,0.4772963311209363
"synthetic_2623",2460.006,0.8905662329091493
"synthetic_2624",1537.778,0.8413245161642975
"synthetic_2625",45.659,0.47272397001132005
"synthetic_2626",19.942,0.38590341073977436
"synthetic_2627",23.882,0.40480007976427285
"synthetic_2628",2453.886,0.8903051653869022
"synthetic_2629",1.146,0.08651243234940124
"synthetic_2630",130.334,0.5826576462317605
"synthetic_2631",0.624,0.022801131336746955
"synthetic_2632",0.62,0.02212711889169384
"synthetic_2633",87.56,0.5409672989804402
"synthetic_2634",202.085,0.628625430612207
"synthetic_2635",1675.841,0.8503356022088355
"synthetic_2636",1954.483,0.8664562697132286
"synthetic_2637",0.866,0.05715052114415646
"synthetic_2638",1.016,0.07389303259799904
"synthetic_2639",51.686,0.48571878808140295
"synthetic_2640",2250.99,0.8812598950266363
"synthetic_2641",0.694,0.03394454579382675
"synthetic_2642",60.0,0.5013517845299531
"synthetic_2643",144.146,0.5932146248865021
"synthetic_2644",300.822,0.670321459849471
"synthetic_2645",76.596,0.5269460690971154
"synthetic_2646",1.106,0.08278882318269017
"synthetic_2647",110.831,0.5656688190918768
"synthetic_2648",1969.925,0.8672810883114282
"synthetic_2649",136.35,0.5873871040907301
"synthetic_2650",354.057,0.687398883941127
"synthetic_2651",4.441,0.2284863319036515
"synthetic_2652",40.467,0.4600721169596885
"synthetic_2653",10.614,0.31980544586744786
"synthetic_2654",56.055,0.49422362652937835
"synthetic_2655",0.966,0.06860388950953848
"synthetic_2656",1998.086,0.8687687675579384
"synthetic_2657",442.111,0.7106771894276215
"synthetic_2658",2.034,0.14664390747479453
"synthetic_2659",370.219,0.6920772038534958
"synthetic_2660",1415.074,0.832608981981675
"synthetic_2661",0.654,0.02772262577340871
"synthetic_2662",0.892,0.06025088705054389
"synthetic_2663",122.632,0.5762735059655776
"synthetic_2664",325.652,0.6786338906165298
"synthetic_2665",54.43,0.4911403805646409
"synthetic_2666",1678.498,0.8505016417411273
"synthetic_2667",1.212,0.0923811118724954
"synthetic_2668",1994.614,0.8685864871659013
"synthetic_2669",47.425,0.4767013271053473
"synthetic_2670",125.921,0.579047445705168
"synthetic_2671",23.714,0.4040601892879057
"synthetic_2672",1.222,0.09324232110592262
"synthetic_2673",2022.449,0.8700389878358874
"synthetic_2674",1.072,0.0795162969902344
"synthetic_2675",0.876,0.05835384749657794
"synthetic_2676",0.982,0.07032562964873955
"synthetic_2677",2351.546,0.8858403299605531
"synthetic_2678",63.431,0.5071799942508252
"synthetic_2679",207.852,0.631574522424392
"synthetic_2680",9.27,0.30561536012360757
"synthetic_2681",79.847,0.5313026939889397
"synthetic_2682",7.291,0.28044634945556274
"synthetic_2683",1836.91,0.8599538518501608
"synthetic_2684",130.066,0.5824419111492045
"synthetic_2685",90.351,0.5442559627523016
"synthetic_2686",0.996,0.07180929450113306
"synthetic_2687",1.065,0.07882966840625569
"synthetic_2688",242.994,0.6479467183684648
"synthetic_2689",10.35,0.31716559409107653
"synthetic_2690",2190.098,0.8783856427456519
"synthetic_2691",91.018,0.5450268512064033
"synthetic_2692",43.43,0.4674782701415812
"synthetic_2693",10.08,0.3143951621116494
"synthetic_2694",0.895,0.06060279081929565
"synthetic_2695",10.433,0.3180027357828719
"synthetic_2696",0.597,0.01816510695935075
"synthetic_2697",128.503,0.5811748002700002
"synthetic_2698",45.039,0.4712910315103388
"synthetic_2699",37.563,0.4522673050388829
"synthetic_2700",116.804,0.5711703047581811
"synthetic_2701",980.449,0.7941519413199616
"synthetic_2702",836.94,0.7775651201627957
"synthetic_2703",39.938,0.458692985422082
"synthetic_2704",543.937,0.7324011192944633
"synthetic_2705",57.701,0.4972569074821874
"synthetic_2706",58.831,0.49928960924537374
"synthetic_2707",10.435,0.3180228255996859
"synthetic_2708",1819.988,0.8589838585123578
"synthetic_2709",0.638,0.025126615065296103
"synthetic_2710",32.77,0.43796029948072585
"synthetic_2711",10.128,0.31489306601240746
"synthetic_2712",61.071,0.5032061164647574
"synthetic_2713",0.971,0.06914497782540997
"synthetic_2714",113.696,0.5683437122073518
"synthetic_2715",1.026,0.07491956944281288
"synthetic_2716",41.447,0.4625800473111826
"synthetic_2717",23.345,0.4024165013020956
"synthetic_2718",4371.844,0.9508333743245743
"synthetic_2719",0.924,0.06394496366280661
"synthetic_2720",314.938,0.6751276735820712
"synthetic_2721",14.156,0.34998661313844875
"synthetic_2722",0.99,0.07117600813935815
"synthetic_2723",31.995,0.4354518297140883
"synthetic_2724",2.462,0.16665917256705642
"synthetic_2725",381.604,0.6952517192320443
"synthetic_2726",1081.997,0.8044811466614749
"synthetic_2727",4.977,0.24042903032093146
"synthetic_2728",1.04,0.07634003652512811
"synthetic_2729",2313.859,0.8841470121683696
"synthetic_2730",214.792,0.6350168374131097
"synthetic_2731",0.947,0.06652189432972441
"synthetic_2732",3.901,0.21489825183529856
"synthetic_2733",1.58,0.12017141543760575
"synthetic_2734",119.457,0.5735242170391343
"synthetic_2735",1606.198,0.8458869778412125
"synthetic_2736",39.648,0.45792916713787907
"synthetic_2737",1.489,0.11395416104554604
"synthetic_2738",1444.613,0.8347742892926873
"synthetic_2739",50.599,0.4834910673194044
"synthetic_2740",120.822,0.5747150430584548
"synthetic_2741",2036.248,0.8707516594568875
"synthetic_2742",1472.969,0.8368116239797997
"synthetic_2743",9.143,0.30416954466940405
"synthetic_2744",0.95,0.06685339246795963
"synthetic_2745",1.136,0.08559385877460267
"synthetic_2746",13.996,0.3487952553378495
"synthetic_2747",42.919,0.4662377738640874
"synthetic_2748",10.366,0.31732749190121434
"synthetic_2749",2093.734,0.8736695486069627
"synthetic_2750",9.574,0.30899729294082934
"synthetic_2751",0.908,0.06211419966421431
"synthetic_2752",73.686,0.5228866198239958
"synthetic_2753",1619.853,0.8467742357456424
"synthetic_2754",341.573,0.6836366231592355
"synthetic_2755",0.983,0.07043230505133051
"synthetic_2756",69.298,0.5164517112722968
"synthetic_2757",1.026,0.07491956944281288
"synthetic_2758",138.576,0.5890843534170883
"synthetic_2759",29.961,0.4285676771786916
"synthetic_2760",10.429,0.3179625445930408
"synthetic_2761",497.383,0.7230235735503286
"synthetic_2762",137.52,0.588282614935983
"synthetic_2763",1767.329,0.8559066221444196
"synthetic_2764",1205.154,0.8157794010811646
"synthetic_2765",0.732,0.039531739263271935
"synthetic_2766",119.21,0.5733072810821752
"synthetic_2767",0.909,0.06222956409413134
"synthetic_2768",1.051,0.0774427672275175
"synthetic_2769",110.289,0.5651550133676148
"synthetic_2770",5.846,0.25729591257948503
"synthetic_2771",98.89,0.5537208096336087
"synthetic_2772",323.316,0.67787935761556
"synthetic_2773",516.462,0.7269687108856955
"synthetic_2774",20.541,0.3890052025021295
"synthetic_2775",1689.563,0.8511902937836867
"synthetic_2776",0.693,0.03379341588444253
"synthetic_2777",39.764,0.45823536275645
"synthetic_2778",283.706,0.664181748744348
"synthetic_2779",1354.32,0.8280097361671334
"synthetic_2780",124.125,0.5775418072539255
"synthetic_2781",1481.69,0.8374303337721695
"synthetic_2782",284.304,0.6644024334168249
"synthetic_2783",29.585,0.42724404343007516
"synthetic_2784",132.211,0.5841562772867298
"synthetic_2785",956.712,0.7915832692816707
"synthetic_2786",290.43,0.6666367944982374
"synthetic_2787",278.152,0.6621096031802749
"synthetic_2788",2141.986,0.8760575450227424
"synthetic_2789",10.068,0.3142703156716368
"synthetic_2790",61.131,0.5033090364651697
"synthetic_2791",34.564,0.4435465142282045
"synthetic_2792",3.254,0.19589143476158097
"synthetic_2793",20.773,0.39018232622595095
"synthetic_2794",115.298,0.5698101792306698
"synthetic_2795",49.593,0.48138628911517356
"synthetic_2796",5.353,0.2480622232047583
"synthetic_2797",42.89,0.4661669316736026
"synthetic_2798",50.535,0.48335841658609496
"synthetic_2799",1446.356,0.8349006700090581
"synthetic_2800",2363.523,0.8863727908813394
"synthetic_2801",867.914,0.7813738897426303
"synthetic_2802",9.701,0.3103784479624842
"synthetic_2803",12.032,0.3329480095290808
"synthetic_2804",11.032,0.32385380868661656
"synthetic_2805",0.811,0.05027331219935172
"synthetic_2806",0.689,0.033186707539030226
"synthetic_2807",141.475,0.5912543218129929
"synthetic_2808",6.472,0.26795782816038044
"synthetic_2809",41.473,0.46264577386721845
"synthetic_2810",1.07,0.07932057597351105
"synthetic_2811",138.044,0.5886812138746673
"synthetic_2812",12.693,0.3385532656813429
"synthetic_2813",280.178,0.6628702397318417
"synthetic_2814",1.054,0.07774150920839484
"synthetic_2815",295.574,0.6684768814361165
"synthetic_2816",58.177,0.4981179710461099
"synthetic_2817",0.909,0.06222956409413134
"synthetic_2818",301.235,0.6704652533701866
"synthetic_2819",0.719,0.03765365805048841
"synthetic_2820",69.563,0.5168517416022921
"synthetic_2821",0.962,0.06816899853702779
"synthetic_2822",1461.28,0.8359765797132103
"synthetic_2823",21.007,0.39135635507997535
"synthetic_2824",2290.398,0.8830788983614793
"synthetic_2825",35.38,0.4459921186208188
"synthetic_2826",17.982,0.37506025076333505
"synthetic_2827",33.361,0.43983365740178704
"synthetic_2828",9.255,0.30544562960230676
"synthetic_2829",2258.515,0.8816096829751485
"synthetic_2830",11.93,0.3320557184750504
"synthetic_2831",33.423,0.440028258906779
"synthetic_2832",881.869,0.7830456795142291
"synthetic_2833",10.582,0.3194889826747666
"synthetic_2834",6.746,0.2723036692387608
"synthetic_2835",1.144,0.08632936055788042
"synthetic_2836",35.361,0.44593581851327607
"synthetic_2837",55.4,0.4929917319297629
"synthetic_2838",47.688,0.47728094766645696
"synthetic_2839",0.683,0.032270008628106334
"synthetic_2840",1.028,0.0751236757857945
"synthetic_2841",8.997,0.302482402196267
"synthetic_2842",72.137,0.5206598848393852
"synthetic_2843",17.869,0.37439954907679707
"synthetic_2844",1127.549,0.8088032261447003
"synthetic_2845",12.277,0.3350607225261135
"synthetic_2846",9.952,0.3130557371857604
"synthetic_2847",65.237,0.5101223997686465
"synthetic_2848",484.287,0.7202270033805462
"synthetic_2849",21.296,0.3927884118665775
"synthetic_2850",55.732,0.49361795210189596
"synthetic_2851",0.825,0.052067145762749484
"synthetic_2852",10.534,0.3190124890001065
"synthetic_2853",0.945,0.06630031163831594
"synthetic_2854",10.468,0.318353752817344
"synthetic_2855",110.711,0.5655552782724411
"synthetic_2856",47.723,0.4773578423694673
"synthetic_2857",2071.317,0.8725413432187482
"synthetic_2858",2330.542,0.8848999742663539
"synthetic_2859",1072.296,0.8035372129914056
"synthetic_2860",47.728,0.4773688227231665
"synthetic_2861",6.457,0.2677146338970438
"synthetic_2862",47.836,0.4776057180145055
"synthetic_2863",278.167,0.6621152550764364
"synthetic_2864",45.597,0.47258155455178447
"synthetic_2865",1863.774,0.8614755310802495
"synthetic_2866",10.333,0.3169933032087875
"synthetic_2867",1924.568,0.8648396832591807
"synthetic_2868",29.01,0.42518697833535696
"synthetic_2869",12.413,0.3362153689601416
"synthetic_2870",1.093,0.0815495986850445
"synthetic_2871",0.972,0.06925286108145905
"synthetic_2872",119.311,0.5733960419594686
"synthetic_2873",905.35,0.785799848693086
"synthetic_2874",279.5,0.6626163071208363
"synthetic_2875",1532.923,0.8409930960418163
"synthetic_2876",10.454,0.3182134870439981
"synthetic_2877",8.799,0.30015008549409644
"synthetic_2878",37.81,0.4529542303422965
"synthetic_2879",26.947,0.4174553940241767
"synthetic_2880",230.198,0.6422768948599823
"synthetic_2881",1783.982,0.8568895774395461
"synthetic_2882",0.979,0.07000495043682138
"synthetic_2883",120.755,0.5746569069392226
"synthetic_2884",39.415,0.45731142006432673
"synthetic_2885",2217.009,0.8796656382580248
"synthetic_2886",1.014,0.07368651317354799
"synthetic_2887",124.792,0.5781035003980309
"synthetic_2888",12.749,0.3390146515489903
"synthetic_2889",10.472,0.31839379429786835
"synthetic_2890",513.824,0.726431994629407
"synthetic_2891",28.472,0.42322501948265284
"synthetic_2892",0.98,0.07011195256351983
"synthetic_2893",114.184,0.5687926033982937
"synthetic_2894",31.462,0.43369113243239676
"synthetic_2895",38.546,0.4549748050091541
"synthetic_2896",0.931,0.06473597552311823
"synthetic_2897",33.129,0.43910224853285473
"synthetic_2898",0.768,0.04456351706493573
"synthetic_2899",11.863,0.3314654446113981
"synthetic_2900",0.685,0.03257646666515522
"synthetic_2901",31.733,0.43459004208230567
"synthetic_2902",6.588,0.269819713966503
"synthetic_2903",23.219,0.40184928574691126
"synthetic_2904",0.901,0.061303073428947266
"synthetic_2905",2188.838,0.8783253272686128
"synthetic_2906",135.696,0.5868831824051286
"synthetic_2907",32.214,0.43616678140969034
"synthetic_2908",59.127,0.4998156168586053
"synthetic_2909",0.981,0.07021884556003444
"synthetic_2910",36.282,0.44863068094706887
"synthetic_2911",1937.313,0.8655314653856293
"synthetic_2912",0.631,0.02397032277313105
"synthetic_2913",1.149,0.08678644184925682
"synthetic_2914",1.029,0.07522558009522995
"synthetic_2915",2.364,0.16240196062317136
"synthetic_2916",72.034,0.5205101281621279
"synthetic_2917",22.654,0.39926738184007293
"synthetic_2918",10.6,0.3196671107822226
"synthetic_2919",107.707,0.562672138510349
"synthetic_2920",1105.688,0.8067512330742408
"synthetic_2921",2248.27,0.8811331722517785
"synthetic_2922",49.989,0.4822198617303254
"synthetic_2923",6.264,0.2645341281123835
"synthetic_2924",13.1,0.34186118880532035
"synthetic_2925",403.851,0.7011904430585989
"synthetic_2926",3.787,0.21178975722878482
"synthetic_2927",0.641,0.02561829027815963
"synthetic_2928",3.459,0.20229466440324056
"synthetic_2929",1.383,0.10621407919156446
"synthetic_2930",2443.64,0.8898666295972478
"synthetic_2931",130.686,0.5829403267957902
"synthetic_2932",0.963,0.06827789057175562
"synthetic_2933",0.955,0.0674035699727926
"synthetic_2934",359.557,0.6890144872543148
"synthetic_2935",0.909,0.06222956409413134
"synthetic_2936",0.61,0.02042287688666328
"synthetic_2937",1984.969,0.8680784536983274
"synthetic_2938",129.158,0.5817076691469086
"synthetic_2939",201.917,0.6285382635118137
"synthetic_2940",0.978,0.06989783895688297
"synthetic_2941",11.821,0.3310937198417401
"synthetic_2942",3.534,0.2045428967678976
"synthetic_2943",9.104,0.3037215213658289
"synthetic_2944",29.444,0.42674333913083373
"synthetic_2945",1892.025,0.8630522943039299
"synthetic_2946",11.616,0.329260182645444
"synthetic_2947",28.194,0.4221966420665008
"synthetic_2948",0.957,0.06762283485192185
"synthetic_2949",10.847,0.32208132838045817
"synthetic_2950",1533.613,0.8410402619105874
"synthetic_2951",0.731,0.039388460260783645
"synthetic_2952",2235.246,0.8805242614294528
"synthetic_2953",9.261,0.30551355479846104
"synthetic_2954",0.936,0.06529735112337269
"synthetic_2955",43.716,0.46816620440776663
"synthetic_2956",583.69,0.7397939585653761
"synthetic_2957",1335.369,0.8265327920636362
"synthetic_2958",10.57,0.3193700621922681
"synthetic_2959",104.171,0.5591735446977347
"synthetic_2960",0.627,0.023303811312330808
"synthetic_2961",2256.326,0.8815080510521379
"synthetic_2962",0.683,0.032270008628106334
"synthetic_2963",115.016,0.5695535206459775
"synthetic_2964",0.979,0.07000495043682138
"synthetic_2965",0.912,0.0625748974345512
"synthetic_2966",31.196,0.4328012461236442
"synthetic_2967",0.952,0.06707381016012953
"synthetic_2968",288.065,0.6657798340804557
"synthetic_2969",808.541,0.7739470239659916
"synthetic_2970",14.035,0.3490868993764789
"synthetic_2971",60.015,0.5013779833987304
"synthetic_2972",1823.811,0.8592037846528581
"synthetic_2973",884.606,0.7833704633878599
"synthetic_2974",308.833,0.6730760335536604
"synthetic_2975",35.549,0.44649156687257713
"synthetic_2976",22.474,0.3984312870267949
"synthetic_2977",272.754,0.6600556237741914
"synthetic_2978",44.561,0.4701727508484617
"synthetic_2979",0.908,0.06211419966421431
"synthetic_2980",60.844,0.5028158187361501
"synthetic_2981",0.999,0.07212450849511416
"synthetic_2982",7.465,0.28291823034438535
"synthetic_2983",57.368,0.4966502914071114
"synthetic_2984",2336.498,0.8851674843822385
"synthetic_2985",2383.56,0.8872575708057108
"synthetic_2986",0.953,0.067183845418528
"synthetic_2987",298.791,0.6696114451304183
"synthetic_2988",10.348,0.31714533926948535
"synthetic_2989",109.456,0.564360401792083
"synthetic_2990",5.352,0.24804264196714926
"synthetic_2991",35.057,0.4450308793092262
"synthetic_2992",29.451,0.4267682533008461
"synthetic_2993",23.181,0.40167761649250083
"synthetic_2994",1.207,0.09194783893633095
"synthetic_2995",0.876,0.05835384749657794
"synthetic_2996",56.764,0.4955409623901346
"synthetic_2997",1.073,0.07961402060943326
"synthetic_2998",43.112,0.4667080250227591
"synthetic_2999",56.184,0.4944645465660678
"synthetic_3000",25.19,0.4103886881283815
"synthetic_3001",458.476,0.7144866628887092
"synthetic_3002",257.299,0.6539419869170663
"synthetic_3003",0.674,0.03087974923677329
"synthetic_3004",0.94,0.06574429667913867
"synthetic_3005",40.341,0.4597452708299476
"synthetic_3006",10.976,0.3233204305685635
"synthetic_3007",6.603,0.2700580778945748
"synthetic_3008",10.603,0.31969676938940944
"synthetic_3009",65.269,0.5101737977800045
"synthetic_3010",26.179,0.4144249158131449
"synthetic_3011",34.773,0.44417835749535556
"synthetic_3012",2233.452,0.8804401086888322
"synthetic_3013",1.008,0.07306450200666294
"synthetic_3014",120.739,0.574643018915616
"synthetic_3015",1847.891,0.8605785294694377
"synthetic_3016",77.798,0.5285780295524976
"synthetic_3017",1914.701,0.8643009617075046
"synthetic_3018",241.127,0.6471383313010709
"synthetic_3019",1553.284,0.842376048214195
"synthetic_3020",1.059,0.078237527995048
"synthetic_3021",1209.03,0.816115944096829
"synthetic_3022",127.769,0.5805744248589177
"synthetic_3023",70.009,0.5175215719853034
"synthetic_3024",3513.76,0.9279328896798889
"synthetic_3025",2484.482,0.8916038795212402
"synthetic_3026",119.032,0.5731506678095958
"synthetic_3027",55.713,0.4935822149593549
"synthetic_3028",20.457,0.38857572142816527
"synthetic_3029",304.616,0.6716350507868059
"synthetic_3030",44.076,0.46902576560065845
"synthetic_3031",1825.791,0.8593175071885623
"synthetic_3032",33.254,0.4394969606499343
"synthetic_3033",18.838,0.37993435765402744
"synthetic_3034",0.703,0.03529499706984223
"synthetic_3035",103.062,0.5580517753063106
"synthetic_3036",10.423,0.3179022288956169
"synthetic_3037",913.416,0.7867294806526826
"synthetic_3038",2260.928,0.8817216007991315
"synthetic_3039",1.016,0.07389303259799904
"synthetic_3040",1064.294,0.8027521469464919
"synthetic_3041",11.449,0.32774244254364737
"synthetic_3042",260.346,0.6551758650125562
"synthetic_3043",120.928,0.5748069537890089
"synthetic_3044",14.482,0.3523728880941446
"synthetic_3045",48.32,0.4786608321671462
"synthetic_3046",25.17,0.4103054406466437
"synthetic_3047",1072.199,0.8035277315688004
"synthetic_3048",35.707,0.4469563637130213
"synthetic_3049",0.613,0.020937065525489736
"synthetic_3050",22.556,0.39881300199759667
"synthetic_3051",49.264,0.4806886723930004
"synthetic_3052",53.389,0.48911644942052834
"synthetic_3053",0.85,0.055195992260072414
"synthetic_3054",37.871,0.45312318488566533
"synthetic_3055",0.956,0.06751325975150971
"synthetic_3056",0.807,0.04975509816959439
"synthetic_3057",6.103,0.2618050695210815
"synthetic_3058",0.977,0.06979061789996385
"synthetic_3059",2052.322,0.8715757626021027
"synthetic_3060",10.325,0.31691212704130794
"synthetic_3061",23.967,0.4051724485979301
"synthetic_3062",0.76,0.043466035057942554
"synthetic_3063",0.557,0.010896435997384286
"synthetic_3064",51.049,0.48441905737173013
"synthetic_3065",1.011,0.07337596902339902
"synthetic_3066",6722.288,0.9959266013904493
"synthetic_3067",7.26,0.27999977249047125
"synthetic_3068",5.599,0.25277136246037574
"synthetic_3069",6.364,0.2661941022159416
"synthetic_3070",53.563,0.48945747545024687
"synthetic_3071",1960.703,0.8667892857583016
"synthetic_3072",56.354,0.49478119465173237
"synthetic_3073",122.546,0.5761999794849515
"synthetic_3074",51.696,0.4857390640625843
"synthetic_3075",111.869,0.5666458472700554
"synthetic_3076",26.339,0.4150635320484245
"synthetic_3077",10.557,0.3192410792193964
"synthetic_3078",52.236,0.4868281827026359
"synthetic_3079",360.489,0.6892858078241586
"synthetic_3080",1976.156,0.8676120813991786
"synthetic_3081",230.4,0.6423688246265243
"synthetic_3082",1.221,0.0931565179296219
"synthetic_3083",57.837,0.4975036483405539
"synthetic_3084",13.39,0.344156069952147
"synthetic_3085",2250.827,0.8812523052922826
"synthetic_3086",17.828,0.374158791958637
"synthetic_3087",129.442,0.5819378752333898
"synthetic_3088",0.929,0.06451058065346012
"synthetic_3089",68.723,0.5155784343260125
"synthetic_3090",70.67,0.5185064947846483
"synthetic_3091",0.694,0.03394454579382675
"synthetic_3092",5.051,0.24197589415435491
"synthetic_3093",141.02,0.5909167020858749
"synthetic_3094",53.588,0.4895063824020716
"synthetic_3095",47.696,0.47729852857298105
"synthetic_3096",2381.76,0.8871783923068195
"synthetic_3097",275.955,0.6612784797917369
"synthetic_3098",0.973,0.06936063340354919
"synthetic_3099",473.679,0.7179057209963222
"synthetic_3100",69.588,0.5168894016173569
"synthetic_3101",0.744,0.041235981268302496
"synthetic_3102",10.612,0.3197856948876481
"synthetic_3103",38.26,0.4541942568564813
"synthetic_3104",50.06,0.48236861704028383
"synthetic_3105",7.986,0.2899890965232236
"synthetic_3106",1884.26,0.8626212676604891
"synthetic_3107",1630.454,0.8474579124769246
"synthetic_3108",10.111,0.31471699543807186
"synthetic_3109",120.392,0.5743413687728961
"synthetic_3110",1.14,0.08596225484456828
"synthetic_3111",1.125,0.0845740415166229
"synthetic_3112",29.306,0.4262509609244436
"synthetic_3113",43.545,0.4677554300848677
"synthetic_3114",2067.447,0.8723453381797633
"synthetic_3115",266.978,0.6578122976973872
"synthetic_3116",267.274,0.6579284351796154
"synthetic_3117",1918.398,0.8645031361977639
"synthetic_3118",67.755,0.5140916540249649
"synthetic_3119",115.265,0.569780177166457
"synthetic_3120",30.575,0.43069383917556164
"synthetic_3121",1.21,0.09220801757386589
"synthetic_3122",10.175,0.3153783156579998
"synthetic_3123",1.004,0.0726477675649898
"synthetic_3124",12.538,0.3372655217681401
"synthetic_3125",29.168,0.42575625866140626
"synthetic_3126",8.562,0.297288363792759
"synthetic_3127",39.55,0.45766978570162775
"synthetic_3128",3.936,0.21583440711880603
"synthetic_3129",121.296,0.5751254159141969
"synthetic_3130",1813.536,0.8586116437532639
"synthetic_3131",2027.511,0.8703009861162906
"synthetic_3132",0.919,0.06337627765555762
"synthetic_3133",0.961,0.06805999325003334
"synthetic_3134",322.585,0.6776421228061899
"synthetic_3135",321.867,0.6774085830320353
"synthetic_3136",1.055,0.07784090094082938
"synthetic_3137",17.13,0.36997284832221533
"synthetic_3138",743.555,0.765165254904423
"synthetic_3139",61.555,0.5040334714014916
"synthetic_3140",653.732,0.7516716482067463
"synthetic_3141",80.193,0.5317558784816057
"synthetic_3142",47.532,0.4769375292213418
"synthetic_3143",23.845,0.4046375756045816
"synthetic_3144",34.955,0.44472548931575606
"synthetic_3145",1487.21,0.8378200700348419
"synthetic_3146",46.717,0.47512486029121315
"synthetic_3147",27.745,0.42051409284761143
"synthetic_3148",32.637,0.4375340588779111
"synthetic_3149",1272.316,0.8214633274852847
"synthetic_3150",3.125,0.1916518518933852
"synthetic_3151",0.99,0.07117600813935815
"synthetic_3152",20.87,0.3906705931646757
"synthetic_3153",1.097,0.08193246148156162
"synthetic_3154",1842.117,0.8602505273620291
"synthetic_3155",50.625,0.4835449087598506
"synthetic_3156",10.326,0.31692227750124496
"synthetic_3157",27.067,0.4179210899390128
"synthetic_3158",24.832,0.4088884638217219
"synthetic_3159",1.094,0.08164544558152548
"synthetic_3160",283.681,0.66417251266967
"synthetic_3161",1.131,0.08513153524595346
"synthetic_3162",1.069,0.07922257823472334
"synthetic_3163",3.708,0.20958023514860066
"synthetic_3164",1829.701,0.8595417186931229
"synthetic_3165",0.627,0.023303811312330808
"synthetic_3166",1.411,0.10831482244122538
"synthetic_3167",0.959,0.06784164197522942
"synthetic_3168",348.071,0.6856117473365585
"synthetic_3169",0.862,0.05666529539786376
"synthetic_3170",5521.34,0.975299436782823
"synthetic_3171",0.939,0.06563273884636293
"synthetic_3172",26.524,0.41579711377275913
"synthetic_3173",229.984,0.6421794158779608
"synthetic_3174",1950.677,0.8662519751086873
"synthetic_3175",8.781,0.2999354603528887
"synthetic_3176",1.082,0.08048945694370373
"synthetic_3177",10.533,0.3190025389764603
"synthetic_3178",0.987,0.07085792421084881
"synthetic_3179",25.513,0.4117240579234635
"synthetic_3180",29.779,0.42792906922815666
"synthetic_3181",54.299,0.4908878273389655
"synthetic_3182",0.613,0.020937065525489736
"synthetic_3183",4.772,0.23602059350004348
"synthetic_3184",33.159,0.43919711509798254
"synthetic_3185",129.817,0.5822410719799537
"synthetic_3186",0.887,0.05966174230647354
"synthetic_3187",602.679,0.7431493732736592
"synthetic_3188",1.127,0.08476020244300403
"synthetic_3189",10.375,0.31741844963952803
"synthetic_3190",31.658,0.434342036948529
"synthetic_3191",68.52,0.515268383452195
"synthetic_3192",0.869,0.057512971905368276
"synthetic_3193",219.093,0.6370947909845583
"synthetic_3194",85.516,0.5384916387416407
"synthetic_3195",5.114,0.24327506281303332
"synthetic_3196",294.246,0.6680049204260928
"synthetic_3197",10.13,0.3149137607649671
"synthetic_3198",225.966,0.6403321442387662
"synthetic_3199",1253.558,0.8199066105831658
"synthetic_3200",0.968,0.0688206601638488
"synthetic_3201",0.611,0.02059455354093282
"synthetic_3202",13.395,0.3441951995303493
"synthetic_3203",3.704,0.2094671120140379
"synthetic_3204",70.15,0.5177324469761205
"synthetic_3205",11.567,0.3288171314636733
