"Query","True Cost","Normalized Cost"
"synthetic_2391",37.21,0.09499764600368889
"synthetic_2392",212.3,0.2510461836776761
"synthetic_2393",7815.08,0.574162078570598
"synthetic_2394",472486.34,0.9417372916696767
"synthetic_2395",486387.24,0.944335640530246
"synthetic_2396",13910.72,0.6258314938792299
"synthetic_2397",88.72,0.1728602935000117
"synthetic_2398",7978.52,0.5760167978608566
"synthetic_2399",487567.1,0.9445527493963412
"synthetic_2400",212.3,0.2510461836776761
"synthetic_2401",38.1,0.09711572934411584
"synthetic_2402",125.2,0.20372433577342644
"synthetic_2403",489002.63,0.9448161973279307
"synthetic_2404",33.63,0.08593280754223348
"synthetic_2405",7963.86,0.5758519943717236
"synthetic_2406",489739.79,0.9449511802725534
"synthetic_2407",72.4,0.15464450063143353
"synthetic_2408",34.25,0.08756980271774632
"synthetic_2409",9448.67,0.5911717009342426
"synthetic_2410",481814.68,0.9434892278356539
"synthetic_2411",37.21,0.09499764600368889
"synthetic_2412",37.21,0.09499764600368889
"synthetic_2413",70.38,0.1521087973308925
"synthetic_2414",34.21,0.08746508778647112
"synthetic_2415",7735.16,0.5732409766901191
"synthetic_2416",442609.83,0.9358839621702464
"synthetic_2417",61.12,0.13946754510115156
"synthetic_2418",8180.26,0.5782544443725927
"synthetic_2419",8180.26,0.5782544443725927
"synthetic_2420",51.65,0.12438183073095592
"synthetic_2421",480323.26,0.9432114174763859
"synthetic_2422",72.85,0.15519974380560525
"synthetic_2423",69.68,0.15121307582792312
"synthetic_2424",447753.33,0.9369192994671035
"synthetic_2425",442631.03,0.9358882541718512
"synthetic_2426",504329.73,0.9475817717060133
"synthetic_2427",112.85,0.19441809401614107
"synthetic_2428",480327.96,0.9432122943107974
"synthetic_2429",8214.59,0.5786297218120098
"synthetic_2430",60.26,0.1381977195795167
"synthetic_2431",522809.73,0.9508065873070706
"synthetic_2432",593856.39,0.9622246607219135
"synthetic_2433",7678.73,0.572584853781807
"synthetic_2434",453134.01,0.9379897270975818
"synthetic_2435",70.92,0.15279371627482136
"synthetic_2436",51.65,0.12438183073095592
"synthetic_2437",37.21,0.09499764600368889
"synthetic_2438",8193.15,0.5783955353805891
"synthetic_2439",60.25,0.1381828478190906
"synthetic_2440",71.16,0.15309645234735977
"synthetic_2441",7962.56,0.5758373655059557
"synthetic_2442",37.21,0.09499764600368889
"synthetic_2443",60.25,0.1381828478190906
"synthetic_2444",468695.9,0.9410155135424719
"synthetic_2445",81.71,0.16548460562265813
"synthetic_2446",516986.43,0.9498028710423408
"synthetic_2447",69.68,0.15121307582792312
"synthetic_2448",443390.07,0.9360417887396905
"synthetic_2449",34.21,0.08746508778647112
"synthetic_2450",7678.73,0.572584853781807
"synthetic_2451",494850.2,0.9458814088863764
"synthetic_2452",71.35,0.15333539516700592
"synthetic_2453",37.21,0.09499764600368889
"synthetic_2454",516598.23,0.9497355586598528
"synthetic_2455",7686.94,0.572680612243926
"synthetic_2456",72.85,0.15519974380560525
"synthetic_2457",54.42,0.12906318407864814
"synthetic_2458",10290.07,0.5988158966718282
"synthetic_2459",37.21,0.09499764600368889
"synthetic_2460",8389.68,0.5805196405017373
"synthetic_2461",48.95,0.11957060691502673
"synthetic_2462",33.26,0.08494144975208534
"synthetic_2463",839032.8,0.9931949050965218
"synthetic_2464",61.12,0.13946754510115156
"synthetic_2465",461535.93,0.939636037858731
"synthetic_2466",7678.73,0.572584853781807
"synthetic_2467",73.47,0.15595915336959099
"synthetic_2468",69.78,0.15134158551901672
"synthetic_2469",641697.68,0.9691676065365649
"synthetic_2470",71.94,0.15407334026031805
"synthetic_2471",72.31,0.15453303794963436
"synthetic_2472",540494.64,0.9537876476805868
"synthetic_2473",442631.03,0.9358882541718512
"synthetic_2474",486239.14,0.9443083510990596
"synthetic_2475",8180.26,0.5782544443725927
"synthetic_2476",505534.64,0.9477956059380408
"synthetic_2477",8214.08,0.5786241582461146
"synthetic_2478",60.26,0.1381977195795167
"synthetic_2479",9740.18,0.593894548875085
"synthetic_2480",7963.12,0.5758436674640103
"synthetic_2481",49.36,0.12031804314382447
"synthetic_2482",452848.15,0.937933178840472
"synthetic_2483",499915.77,0.9467940428376149
"synthetic_2484",461550.18,0.9396388045335313
"synthetic_2485",8094.42,0.5773091507141953
"synthetic_2486",8180.26,0.5782544443725927
"synthetic_2487",530308.61,0.9520827676009821
"synthetic_2488",71.94,0.15407334026031805
"synthetic_2489",71.67,0.1537363905714025
"synthetic_2490",8180.42,0.5782561970585152
"synthetic_2491",8795.14,0.5847489464366156
"synthetic_2492",70.38,0.1521087973308925
"synthetic_2493",37.21,0.09499764600368889
"synthetic_2494",485152.7,0.9441079053072214
"synthetic_2495",8368.98,0.5802982715327699
"synthetic_2496",463066.16,0.939932649166584
"synthetic_2497",442609.83,0.9358839621702464
"synthetic_2498",37.21,0.09499764600368889
"synthetic_2499",37.21,0.09499764600368889
"synthetic_2500",13635.79,0.624042720037716
"synthetic_2501",13.52,0.0042760227969359625
"synthetic_2502",10730.71,0.602573268553017
"synthetic_2503",8180.26,0.5782544443725927
"synthetic_2504",72.31,0.15453303794963436
"synthetic_2505",70.15,0.15181547532679077
"synthetic_2506",38.1,0.09711572934411584
"synthetic_2507",481495.13,0.943429776951081
"synthetic_2508",7962.56,0.5758373655059557
"synthetic_2509",73.47,0.15595915336959099
"synthetic_2510",35.53,0.09085766174445987
"synthetic_2511",485678.17,0.944204909355161
"synthetic_2512",8214.24,0.5786259037157377
"synthetic_2513",212.3,0.2510461836776761
"synthetic_2514",37.21,0.09499764600368889
"synthetic_2515",48.85,0.11938735574228551
"synthetic_2516",8044.31,0.576752680518661
"synthetic_2517",55.21,0.13035467292748787
"synthetic_2518",444341.38,0.9362338439475777
"synthetic_2519",506738.27,0.948008704765442
"synthetic_2520",33.63,0.08593280754223348
"synthetic_2521",37.21,0.09499764600368889
"synthetic_2522",481072.05,0.9433510040318902
"synthetic_2523",466416.89,0.9405787276934491
"synthetic_2524",10784.6,0.6030221658082822
"synthetic_2525",486230.86,0.9443068251515656
"synthetic_2526",14250.61,0.6279946695054317
"synthetic_2527",60.26,0.1381977195795167
"synthetic_2528",484712.96,0.9440266466043603
"synthetic_2529",505486.71,0.9477871095846346
"synthetic_2530",506738.27,0.948008704765442
"synthetic_2531",515679.39,0.9495760335831621
"synthetic_2532",504174.01,0.9475540989539841
"synthetic_2533",442609.83,0.9358839621702464
"synthetic_2534",49.36,0.12031804314382447
"synthetic_2535",492321.89,0.9454223970656405
"synthetic_2536",7678.73,0.572584853781807
"synthetic_2537",8195.98,0.5784264821989453
"synthetic_2538",502843.52,0.9473173106195183
"synthetic_2539",8444.7,0.5811053880403196
"synthetic_2540",510456.34,0.9486637946780068
"synthetic_2541",14469.56,0.6293609876102394
"synthetic_2542",460589.35,0.939452065314493
"synthetic_2543",8180.42,0.5782561970585152
"synthetic_2544",7694.29,0.5727662532522338
"synthetic_2545",461536.57,0.9396361621182383
"synthetic_2546",8217.1,0.5786570982511071
"synthetic_2547",483964.29,0.9438881315798449
"synthetic_2548",121.61,0.20111729517693042
"synthetic_2549",494332.71,0.9457876503405124
"synthetic_2550",54.01,0.12838550834461085
"synthetic_2551",688551.26,0.9754826306265433
"synthetic_2552",490375.22,0.9450673722656989
"synthetic_2553",8482.53,0.5815059195016765
"synthetic_2554",450943.89,0.9375555685320585
"synthetic_2555",481918.49,0.9435085327487939
"synthetic_2556",468697.52,0.9410158232691253
"synthetic_2557",72.85,0.15519974380560525
"synthetic_2558",48.51,0.11876148365483731
"synthetic_2559",467920.81,0.9408672017112139
"synthetic_2560",69.81,0.15138010251606004
"synthetic_2561",741942.79,0.9821749023459437
"synthetic_2562",8894.42,0.5857548000116967
"synthetic_2563",640507.22,0.9690012105043483
"synthetic_2564",449552.78,0.9372787053710889
"synthetic_2565",8465.55,0.5813263623150967
"synthetic_2566",489873.37,0.9449756186460064
"synthetic_2567",725362.87,0.980149712278972
"synthetic_2568",48.85,0.11938735574228551
"synthetic_2569",7965.16,0.5758666208497082
"synthetic_2570",33.26,0.08494144975208534
"synthetic_2571",485342.33,0.9441429239412045
"synthetic_2572",14032.13,0.6266101970780708
"synthetic_2573",8148.19,0.5779024465121194
"synthetic_2574",497642.84,0.9463856916179401
"synthetic_2575",461552.87,0.9396393267944884
"synthetic_2576",77.12,0.1603039281152689
"synthetic_2577",33.0,0.08423819996150461
"synthetic_2578",54.42,0.12906318407864814
"synthetic_2579",7726.46,0.5731401327585287
"synthetic_2580",35.53,0.09085766174445987
"synthetic_2581",499318.79,0.9466869703597833
"synthetic_2582",125.2,0.20372433577342644
"synthetic_2583",8460.41,0.5812719377097827
"synthetic_2584",53.84,0.1281030108518406
"synthetic_2585",37.21,0.09499764600368889
"synthetic_2586",34.25,0.08756980271774632
"synthetic_2587",480481.25,0.9432408874696186
"synthetic_2588",787643.08,0.9875311399730107
"synthetic_2589",33.0,0.08423819996150461
"synthetic_2590",442631.03,0.9358882541718512
"synthetic_2591",69.81,0.15138010251606004
"synthetic_2592",484140.48,0.9439207486063458
"synthetic_2593",461536.57,0.9396361621182383
"synthetic_2594",33.57,0.08577279001356619
"synthetic_2595",489073.49,0.9448291814909412
"synthetic_2596",593970.72,0.9622419108545167
"synthetic_2597",442622.99,0.9358866264746853
"synthetic_2598",480443.77,0.9432338971739245
"synthetic_2599",48.95,0.11957060691502673
"synthetic_2600",7980.58,0.5760399315178978
"synthetic_2601",474543.5,0.9421265971854362
"synthetic_2602",51.56,0.12422554968559368
"synthetic_2603",871546.36,0.9966018030255598
"synthetic_2604",8219.1,0.578678906161131
"synthetic_2605",499736.43,0.9467618904143761
"synthetic_2606",480394.14,0.9432246399746682
"synthetic_2607",61.12,0.13946754510115156
"synthetic_2608",37.21,0.09499764600368889
"synthetic_2609",8511.97,0.581816386408328
"synthetic_2610",10177.66,0.5978316020749731
"synthetic_2611",480394.07,0.9432246269172943
"synthetic_2612",48.85,0.11938735574228551
"synthetic_2613",461553.69,0.9396394859961078
"synthetic_2614",480348.59,0.9432161429527034
"synthetic_2615",61.12,0.13946754510115156
"synthetic_2616",480394.07,0.9432246269172943
"synthetic_2617",449731.46,0.9373143147528089
"synthetic_2618",487037.12,0.9444552915741837
"synthetic_2619",37.21,0.09499764600368889
"synthetic_2620",8380.71,0.5804237810836727
"synthetic_2621",37.21,0.09499764600368889
"synthetic_2622",8180.26,0.5782544443725927
"synthetic_2623",498661.9,0.9465690045804525
"synthetic_2624",480410.48,0.9432276878867513
"synthetic_2625",8255.85,0.5790786846523525
"synthetic_2626",7771.04,0.5736556759825199
"synthetic_2627",13967.87,0.626198887409555
"synthetic_2628",477584.07,0.9426989275764371
"synthetic_2629",13.52,0.0042760227969359625
"synthetic_2630",468196.29,0.940919942348639
"synthetic_2631",37.21,0.09499764600368889
"synthetic_2632",35.53,0.09085766174445987
"synthetic_2633",449552.78,0.9372787053710889
"synthetic_2634",552706.28,0.9557897097386971
"synthetic_2635",480393.96,0.94322460639856
"synthetic_2636",468194.84,0.9409196648274311
"synthetic_2637",49.09,0.11982653060823627
"synthetic_2638",69.99,0.1516108574733814
"synthetic_2639",7978.52,0.5760167978608566
"synthetic_2640",470801.87,0.9414172512714493
"synthetic_2641",37.21,0.09499764600368889
"synthetic_2642",8180.26,0.5782544443725927
"synthetic_2643",464795.53,0.9402666831449762
"synthetic_2644",551498.22,0.9555936336516914
"synthetic_2645",461594.39,0.9396473874771932
"synthetic_2646",53.84,0.1281030108518406
"synthetic_2647",479590.32,0.9430745747120838
"synthetic_2648",483704.86,0.9438400831968656
"synthetic_2649",452978.92,0.9379590519303826
"synthetic_2650",515522.39,0.9495487474830728
"synthetic_2651",35.53,0.09085766174445987
"synthetic_2652",13967.87,0.626198887409555
"synthetic_2653",54.32,0.12889836925888934
"synthetic_2654",8180.26,0.5782544443725927
"synthetic_2655",121.61,0.20111729517693042
"synthetic_2656",501802.08,0.9471315271841255
"synthetic_2657",523743.48,0.9509664896701967
"synthetic_2658",37.21,0.09499764600368889
"synthetic_2659",480411.19,0.9432278203212174
"synthetic_2660",485911.05,0.9442478664575811
"synthetic_2661",37.21,0.09499764600368889
"synthetic_2662",33.26,0.08494144975208534
"synthetic_2663",487611.08,0.9445608321011152
"synthetic_2664",480858.3,0.943311179748548
"synthetic_2665",8180.26,0.5782544443725927
"synthetic_2666",480413.16,0.9432281877792043
"synthetic_2667",212.3,0.2510461836776761
"synthetic_2668",484123.52,0.9439176094168756
"synthetic_2669",8180.42,0.5782561970585152
"synthetic_2670",461553.69,0.9396394859961078
"synthetic_2671",7943.01,0.5756170813764914
"synthetic_2672",51.56,0.12422554968559368
"synthetic_2673",483517.99,0.9438054575010716
"synthetic_2674",71.77,0.15386133452951617
"synthetic_2675",48.85,0.11938735574228551
"synthetic_2676",71.82,0.15392374124019467
"synthetic_2677",467916.83,0.9408664395128199
"synthetic_2678",7714.66,0.5730031743313825
"synthetic_2679",536974.24,0.9532020837891235
"synthetic_2680",121.61,0.20111729517693042
"synthetic_2681",483833.28,0.943863870764738
"synthetic_2682",48.95,0.11957060691502673
"synthetic_2683",480394.14,0.9432246399746682
"synthetic_2684",481314.29,0.9433961149725358
"synthetic_2685",8096.98,0.5773374868766085
"synthetic_2686",54.63,0.12940831162807395
"synthetic_2687",38.1,0.09711572934411584
"synthetic_2688",449280.51,0.9372244170861506
"synthetic_2689",50.98,0.12321181389870552
"synthetic_2690",474737.82,0.9421632838339665
"synthetic_2691",468697.52,0.9410158232691253
"synthetic_2692",7694.23,0.5727655544732043
"synthetic_2693",37.21,0.09499764600368889
"synthetic_2694",48.85,0.11938735574228551
"synthetic_2695",54.63,0.12940831162807395
"synthetic_2696",37.21,0.09499764600368889
"synthetic_2697",461534.93,0.939635843702906
"synthetic_2698",8285.53,0.5794002565511809
"synthetic_2699",7981.41,0.5760492506726683
"synthetic_2700",480402.01,0.9432261079844327
"synthetic_2701",518396.13,0.9500468832694353
"synthetic_2702",512369.58,0.9489990330318937
"synthetic_2703",10054.24,0.5967383011244989
"synthetic_2704",462370.86,0.9397979977555802
"synthetic_2705",8195.44,0.5784205779773675
"synthetic_2706",8251.36,0.5790299365020487
"synthetic_2707",84.38,0.16836592007416543
"synthetic_2708",487351.04,0.9445130310010539
"synthetic_2709",37.21,0.09499764600368889
"synthetic_2710",13967.87,0.626198887409555
"synthetic_2711",37.21,0.09499764600368889
"synthetic_2712",7678.73,0.572584853781807
"synthetic_2713",51.65,0.12438183073095592
"synthetic_2714",461552.87,0.9396393267944884
"synthetic_2715",89.05,0.17319298479108367
"synthetic_2716",12470.96,0.6160409946194525
"synthetic_2717",8945.78,0.5862707551741273
"synthetic_2718",480412.54,0.9432280721326907
"synthetic_2719",34.21,0.08746508778647112
"synthetic_2720",877685.02,0.9972307493293334
"synthetic_2721",14003.11,0.6264246821975389
"synthetic_2722",70.38,0.1521087973308925
"synthetic_2723",7862.73,0.5747067872701108
"synthetic_2724",51.56,0.12422554968559368
"synthetic_2725",781645.78,0.9868462190039258
"synthetic_2726",495097.84,0.9459262414806479
"synthetic_2727",51.56,0.12422554968559368
"synthetic_2728",71.73,0.15381137784962073
"synthetic_2729",490278.78,0.9450497473574405
"synthetic_2730",549174.08,0.9552151994672883
"synthetic_2731",49.09,0.11982653060823627
"synthetic_2732",35.58,0.09098367750456289
"synthetic_2733",37.21,0.09499764600368889
"synthetic_2734",461535.93,0.939636037858731
"synthetic_2735",442609.83,0.9358839621702464
"synthetic_2736",7730.47,0.5731866277966702
"synthetic_2737",54.25,0.12878281825352714
"synthetic_2738",446748.27,0.9367179286575017
"synthetic_2739",8195.44,0.5784205779773675
"synthetic_2740",467062.62,0.9407027020062299
"synthetic_2741",487778.83,0.94459165473449
"synthetic_2742",442609.83,0.9358839621702464
"synthetic_2743",37.72,0.0962174965250874
"synthetic_2744",50.98,0.12321181389870552
"synthetic_2745",71.94,0.15407334026031805
"synthetic_2746",8893.36,0.585744120052771
"synthetic_2747",7698.82,0.5728189953388652
"synthetic_2748",81.71,0.16548460562265813
"synthetic_2749",493305.13,0.9456011826702615
"synthetic_2750",37.21,0.09499764600368889
"synthetic_2751",48.95,0.11957060691502673
"synthetic_2752",8180.26,0.5782544443725927
"synthetic_2753",484100.41,0.9439133317240095
"synthetic_2754",445499.55,0.9364671068335282
"synthetic_2755",33.63,0.08593280754223348
"synthetic_2756",8180.26,0.5782544443725927
"synthetic_2757",89.05,0.17319298479108367
"synthetic_2758",461535.35,0.9396359252484037
"synthetic_2759",8559.9,0.5823195543245555
"synthetic_2760",37.72,0.0962174965250874
"synthetic_2761",462409.75,0.9398055345157256
"synthetic_2762",468695.36,0.9410154103000163
"synthetic_2763",480394.07,0.9432246269172943
"synthetic_2764",467919.84,0.9408670159498912
"synthetic_2765",35.53,0.09085766174445987
"synthetic_2766",461535.99,0.9396360495080671
"synthetic_2767",34.21,0.08746508778647112
"synthetic_2768",71.32,0.15329770968572926
"synthetic_2769",486480.87,0.9443528888392145
"synthetic_2770",81.71,0.16548460562265813
"synthetic_2771",489937.81,0.9449874055191066
"synthetic_2772",508593.16,0.9483361180366862
"synthetic_2773",481748.94,0.9434770004172897
"synthetic_2774",8261.73,0.5791424840225553
"synthetic_2775",480528.93,0.9432497793523198
"synthetic_2776",35.53,0.09085766174445987
"synthetic_2777",8180.42,0.5782561970585152
"synthetic_2778",530424.23,0.9521023025561174
"synthetic_2779",486672.01,0.9443880899186365
"synthetic_2780",461551.16,0.9396389947999574
"synthetic_2781",442609.83,0.9358839621702464
"synthetic_2782",593856.39,0.9622246607219135
"synthetic_2783",9755.06,0.5940313406219407
"synthetic_2784",461534.36,0.9396357330338974
"synthetic_2785",462409.75,0.9398055345157256
"synthetic_2786",487382.11,0.9445187436953351
"synthetic_2787",877685.02,0.9972307493293334
"synthetic_2788",483678.91,0.9438352756444106
"synthetic_2789",35.53,0.09085766174445987
"synthetic_2790",8195.44,0.5784205779773675
"synthetic_2791",8262.09,0.5791463886312004
"synthetic_2792",61.12,0.13946754510115156
"synthetic_2793",69.65,0.15117448695533586
"synthetic_2794",487543.7,0.944548448615058
"synthetic_2795",8180.26,0.5782544443725927
"synthetic_2796",89.05,0.17319298479108367
"synthetic_2797",7719.97,0.5730648315289409
"synthetic_2798",7738.53,0.5732800087509435
"synthetic_2799",510686.39,0.9487041704892393
"synthetic_2800",442643.18,0.9358907138819919
"synthetic_2801",489568.51,0.9449198349538798
"synthetic_2802",121.61,0.20111729517693042
"synthetic_2803",8213.53,0.5786181579349615
"synthetic_2804",37.21,0.09499764600368889
"synthetic_2805",33.26,0.08494144975208534
"synthetic_2806",37.21,0.09499764600368889
"synthetic_2807",479571.59,0.9430710750080372
"synthetic_2808",125.2,0.20372433577342644
"synthetic_2809",7678.7,0.5725845036849786
"synthetic_2810",112.85,0.19441809401614107
"synthetic_2811",463692.38,0.9400537496479197
"synthetic_2812",53.78,0.12800309284233394
"synthetic_2813",507239.96,0.9480973779519227
"synthetic_2814",121.61,0.20111729517693042
"synthetic_2815",593970.72,0.9622419108545167
"synthetic_2816",8947.04,0.5862833756932417
"synthetic_2817",35.58,0.09098367750456289
"synthetic_2818",568176.41,0.9582634086914993
"synthetic_2819",37.21,0.09499764600368889
"synthetic_2820",8682.05,0.5835892505306559
"synthetic_2821",33.63,0.08593280754223348
"synthetic_2822",448172.69,0.9370031875658527
"synthetic_2823",8940.24,0.5862152438569204
"synthetic_2824",474777.41,0.942170756387465
"synthetic_2825",7717.8,0.5730396396455997
"synthetic_2826",7981.41,0.5760492506726683
"synthetic_2827",10241.87,0.5983951668313462
"synthetic_2828",50.98,0.12321181389870552
"synthetic_2829",492868.65,0.9455218601705869
"synthetic_2830",8193.15,0.5783955353805891
"synthetic_2831",8161.53,0.5780490333198722
"synthetic_2832",462409.12,0.9398054124287505
"synthetic_2833",61.12,0.13946754510115156
"synthetic_2834",73.16,0.15558025304928935
"synthetic_2835",7726.46,0.5731401327585287
"synthetic_2836",8304.74,0.5796077763659019
"synthetic_2837",8152.21,0.5779466455958369
"synthetic_2838",8180.26,0.5782544443725927
"synthetic_2839",35.53,0.09085766174445987
"synthetic_2840",37.72,0.0962174965250874
"synthetic_2841",35.53,0.09085766174445987
"synthetic_2842",8229.43,0.5787914595960645
"synthetic_2843",9788.38,0.5943368959561589
"synthetic_2844",495596.26,0.9460164071865248
"synthetic_2845",7962.56,0.5758373655059557
"synthetic_2846",121.61,0.20111729517693042
"synthetic_2847",8211.65,0.5785976447460467
"synthetic_2848",483462.96,0.9437952582786933
"synthetic_2849",8465.52,0.5813260447576396
"synthetic_2850",8280.16,0.579342160015366
"synthetic_2851",48.95,0.11957060691502673
"synthetic_2852",8223.6,0.5787279545625682
"synthetic_2853",55.0,0.1300131779788382
"synthetic_2854",50.98,0.12321181389870552
"synthetic_2855",468697.52,0.9410158232691253
"synthetic_2856",8180.26,0.5782544443725927
"synthetic_2857",459377.58,0.9392159991751521
"synthetic_2858",472244.76,0.9416914628955808
"synthetic_2859",490841.16,0.9451524764090589
"synthetic_2860",8180.26,0.5782544443725927
"synthetic_2861",13.46,0.003877461166246909
"synthetic_2862",7712.9,0.5729827286828121
"synthetic_2863",593856.39,0.9622246607219135
"synthetic_2864",8180.26,0.5782544443725927
"synthetic_2865",456602.52,0.9386730325520182
"synthetic_2866",35.53,0.09085766174445987
"synthetic_2867",481618.69,0.9434527694276922
"synthetic_2868",71.32,0.15329770968572926
"synthetic_2869",35.58,0.09098367750456289
"synthetic_2870",70.15,0.15181547532679077
"synthetic_2871",70.38,0.1521087973308925
"synthetic_2872",480951.1,0.9433284717166777
"synthetic_2873",445500.13,0.9364672234972726
"synthetic_2874",522049.92,0.9506762608498387
"synthetic_2875",442609.83,0.9358839621702464
"synthetic_2876",71.73,0.15381137784962073
"synthetic_2877",34.25,0.08756980271774632
"synthetic_2878",8180.26,0.5782544443725927
"synthetic_2879",8329.71,0.5798768033782655
"synthetic_2880",593775.63,0.9622124736358284
"synthetic_2881",480393.96,0.94322460639856
"synthetic_2882",33.57,0.08577279001356619
"synthetic_2883",454869.78,0.9383323295850611
"synthetic_2884",7980.58,0.5760399315178978
"synthetic_2885",480427.25,0.9432308158992534
"synthetic_2886",71.94,0.15407334026031805
"synthetic_2887",499328.38,0.9466886914038787
"synthetic_2888",34.21,0.08746508778647112
"synthetic_2889",89.05,0.17319298479108367
"synthetic_2890",480367.4,0.9432196519193696
"synthetic_2891",13542.46,0.623427278294092
"synthetic_2892",35.58,0.09098367750456289
"synthetic_2893",468697.52,0.9410158232691253
"synthetic_2894",10784.53,0.6030215841728191
"synthetic_2895",8040.44,0.5767095601838512
"synthetic_2896",34.21,0.08746508778647112
"synthetic_2897",8511.97,0.581816386408328
"synthetic_2898",61.12,0.13946754510115156
"synthetic_2899",77.12,0.1603039281152689
"synthetic_2900",37.21,0.09499764600368889
"synthetic_2901",10820.57,0.6033205450577894
"synthetic_2902",8464.81,0.5813185289026587
"synthetic_2903",8734.18,0.5841256895211958
"synthetic_2904",8193.15,0.5783955353805891
"synthetic_2905",485222.91,0.9441208724582079
"synthetic_2906",462370.86,0.9397979977555802
"synthetic_2907",8483.1,0.5815119408025768
"synthetic_2908",7678.73,0.572584853781807
"synthetic_2909",64.37,0.14411009771498257
"synthetic_2910",8180.26,0.5782544443725927
"synthetic_2911",442631.03,0.9358882541718512
"synthetic_2912",37.21,0.09499764600368889
"synthetic_2913",112.85,0.19441809401614107
"synthetic_2914",69.81,0.15138010251606004
"synthetic_2915",70.38,0.1521087973308925
"synthetic_2916",8162.56,0.5780603415258587
"synthetic_2917",9069.16,0.5874982062824804
"synthetic_2918",71.73,0.15381137784962073
"synthetic_2919",480364.96,0.9432191967501629
"synthetic_2920",483428.5,0.9437888708948561
"synthetic_2921",487088.84,0.9444648070139716
"synthetic_2922",8180.42,0.5782561970585152
"synthetic_2923",35.53,0.09085766174445987
"synthetic_2924",61.12,0.13946754510115156
"synthetic_2925",593856.39,0.9622246607219135
"synthetic_2926",61.12,0.13946754510115156
"synthetic_2927",35.53,0.09085766174445987
"synthetic_2928",61.12,0.13946754510115156
"synthetic_2929",71.5,0.15352358520937862
"synthetic_2930",489424.24,0.9448934241253618
"synthetic_2931",499390.77,0.9466998872539736
"synthetic_2932",33.26,0.08494144975208534
"synthetic_2933",61.12,0.13946754510115156
"synthetic_2934",467366.89,0.9407610596932618
"synthetic_2935",60.25,0.1381828478190906
"synthetic_2936",37.21,0.09499764600368889
"synthetic_2937",485136.37,0.9441048890351583
"synthetic_2938",490795.67,0.9451441712001926
"synthetic_2939",624400.48,0.9667189892154107
"synthetic_2940",50.98,0.12321181389870552
"synthetic_2941",37.21,0.09499764600368889
"synthetic_2942",37.21,0.09499764600368889
"synthetic_2943",51.56,0.12422554968559368
"synthetic_2944",11380.56,0.607842047671507
"synthetic_2945",459032.73,0.9391487047687842
"synthetic_2946",81.71,0.16548460562265813
"synthetic_2947",7804.22,0.5740374683127039
"synthetic_2948",70.15,0.15181547532679077
"synthetic_2949",53.78,0.12800309284233394
"synthetic_2950",442668.44,0.9358958274336532
"synthetic_2951",35.53,0.09085766174445987
"synthetic_2952",472033.92,0.9416514464696881
"synthetic_2953",13967.87,0.626198887409555
"synthetic_2954",71.82,0.15392374124019467
"synthetic_2955",7963.76,0.5758508691591403
"synthetic_2956",505384.24,0.9477689424477862
"synthetic_2957",442609.83,0.9358839621702464
"synthetic_2958",53.43,0.1274180067737501
"synthetic_2959",477272.5,0.9426404481674101
"synthetic_2960",37.21,0.09499764600368889
"synthetic_2961",471421.34,0.9415350802219759
"synthetic_2962",37.21,0.09499764600368889
"synthetic_2963",499390.77,0.9466998872539736
"synthetic_2964",35.58,0.09098367750456289
"synthetic_2965",33.0,0.08423819996150461
"synthetic_2966",8479.63,0.5814752785455681
"synthetic_2967",33.57,0.08577279001356619
"synthetic_2968",783408.71,0.9870480980552455
"synthetic_2969",566047.43,0.9579270065232285
"synthetic_2970",9727.44,0.5937772639767636
"synthetic_2971",8195.98,0.5784264821989453
"synthetic_2972",480393.91,0.9432245970718609
"synthetic_2973",484455.49,0.9439790349972115
"synthetic_2974",532668.97,0.9524807284250459
"synthetic_2975",7711.83,0.5729702963773062
"synthetic_2976",10074.58,0.5969194010394032
"synthetic_2977",863350.94,0.9957551876711904
"synthetic_2978",7867.75,0.5747639808423761
"synthetic_2979",38.1,0.09711572934411584
"synthetic_2980",8180.42,0.5782561970585152
"synthetic_2981",8193.73,0.5784018787088517
"synthetic_2982",37.21,0.09499764600368889
"synthetic_2983",8180.26,0.5782544443725927
"synthetic_2984",494896.47,0.9458897872830222
"synthetic_2985",495272.58,0.9459578628112986
"synthetic_2986",8193.73,0.5784018787088517
"synthetic_2987",545394.46,0.9545963395298205
"synthetic_2988",121.61,0.20111729517693042
"synthetic_2989",461535.35,0.9396359252484037
"synthetic_2990",7692.03,0.5727399288118318
"synthetic_2991",9727.44,0.5937772639767636
"synthetic_2992",7963.86,0.5758519943717236
"synthetic_2993",8339.98,0.5799872184708987
"synthetic_2994",72.85,0.15519974380560525
"synthetic_2995",38.1,0.09711572934411584
"synthetic_2996",7717.53,0.5730365046761616
"synthetic_2997",112.61,0.19422731642134627
"synthetic_2998",7711.73,0.5729691343914581
"synthetic_2999",7692.35,0.5727436566362254
"synthetic_3000",7963.18,0.575844342647516
"synthetic_3001",443151.23,0.9359935058152588
"synthetic_3002",592630.6,0.9620395043278901
"synthetic_3003",37.21,0.09499764600368889
"synthetic_3004",34.21,0.08746508778647112
"synthetic_3005",13542.46,0.623427278294092
"synthetic_3006",81.71,0.16548460562265813
"synthetic_3007",212.3,0.2510461836776761
"synthetic_3008",70.38,0.1521087973308925
"synthetic_3009",8180.35,0.5782554302626423
